"Other";"IS";"Iceland";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;64.98434;-18.58065
"EU27";"IT";"Italy";"LW";"Chlorophyll a";2022;"ug/L";6.8439129799999998;9.0523584039999996;0.29999999999999999;53.100000000000001;39;31;28;21;12;131;113;42.78773;12.07541
"Other";"LI";"Liechtenstein";"LW";"Chlorophyll a";2022;"ug/L";;;;;;;;;;0;0;47.14165;9.55298
"EU27";"LT";"Lithuania";"LW";"Chlorophyll a";2022;"ug/L";16.688737403000001;16.326096335999999;1.891666667;92.849999999999994;2;26;45;69;73;215;75;55.33697;23.90030
"EU27";"LU";"Luxembourg";"LW";"Chlorophyll a";2022;"ug/L";;;;;;;;;;0;0;49.77684;6.09238
"EU27";"LV";"Latvia";"LW";"Chlorophyll a";2022;"ug/L";13.57649153;14.462956248999999;2.6000000000000001;130.80000000000001;0;52;44;73;61;230;113;56.85395;24.92756
"Other";"ME";"Montenegro";"LW";"Chlorophyll a";2022;"ug/L";;;;;;;;;;0;0;42.78700;19.25183
"Other";"MK";"North Macedonia";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;41.60052;21.70089
"EU27";"MT";"Malta";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;35.92252;14.40006
"EU27";"NL";"Netherlands";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;52.26791;5.58708
"Other";"NO";"Norway";"LW";"Chlorophyll a";2022;"ug/L";6.3362763219999998;9.0193421189999992;0.49975000000000003;66.666666667000001;77;17;26;31;13;164;95;63.76699;11.41730
"EU27";"PL";"Poland";"LW";"Chlorophyll a";2022;"ug/L";32.133359161999998;36.568339807999998;2.2000000000000002;227.55000000000001;1;14;57;116;204;392;198;52.12428;19.40094
"EU27";"PT";"Portugal";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;39.59659;-8.51537
